code,name_fa,name_en,name_ru,name_local,country,is_border_crossing,trade_role,aliases,code_verified
134705,Ivatsevichy,Ivatsevichy,,,Belarusian,,,"Ivatsevichy, BEL",false
1482708,Kaliy I,Kaliy I,,,Belarusian,,,"Kaliy I, BEL",false
1483601,Kaliy III,Kaliy III,,,Belarusian,,,"Kaliy III, BEL",false
148509,Kaliy IV,Kaliy IV,,,Belarusian,,,"Kaliy IV, BEL",false
146808,Kalodishchi,Kalodishchi,,,Belarusian,,,"Kalodishchi, BEL",false
1627807,Kalyedino,Kalyedino,,,Belarusian,,,"Kalyedino, BEL",false
153808,Kalynkavichy,Kalynkavichy,,,Belarusian,,,"Kalynkavichy, BEL",false
130914,Kamennaya,Kamennaya,,,Belarusian,,,"Kamennaya, BEL",false
1353712,Kaplitsa,Kaplitsa,,,Belarusian,,,"Kaplitsa, BEL",false
1556061,Khalch,Khalch,,,Belarusian,,,"Khalch, BEL",false
130719,Kharitony,Kharitony,,,Belarusian,,,"Kharitony, BEL",false
168987,Khlyustino,Khlyustino,,,Belarusian,,,"Khlyustino, BEL",false
1583505,Khodosy,Khodosy,,,Belarusian,,,"Khodosy, BEL",false
154124,Kholodniky,Kholodniky,,,Belarusian,,,"Kholodniky, BEL",false
1327082,Khotyslav,Khotyslav,,,Belarusian,,,"Khotyslav, BEL",false
13271606,Khotyslav (exp.),Khotyslav (exp.),,,Belarusian,,,"Khotyslav (exp.), BEL",false
154587,Khoyniky,Khoyniky,,,Belarusian,,,"Khoyniky, BEL",false
1398801,Kletsk,Kletsk,,,Belarusian,,,"Kletsk, BEL",false
1352746,Klochki,Klochki,,,Belarusian,,,"Klochki, BEL",false
159782,Klymovichi,Klymovichi,,,Belarusian,,,"Klymovichi, BEL",false
1637606,Knyagynyn,Knyagynyn,,,Belarusian,,,"Knyagynyn, BEL",false
16660271,Knyazhitsa,Knyazhitsa,,,Belarusian,,,"Knyazhitsa, BEL",false
1327608,Kobryn,Kobryn,,,Belarusian,,,"Kobryn, BEL",false
147158,Kohanovo,Kohanovo,,,Belarusian,,,"Kohanovo, BEL",false
387358,Kolosovo,Kolosovo,,,Belarusian,,,"Kolosovo, BEL",false
1448609,Kolyadichy,Kolyadichy,,,Belarusian,,,"Kolyadichy, BEL",false
1591809,Kommunary,Kommunary,,,Belarusian,,,"Kommunary, BEL",false
153507,Koptsevichy,Koptsevichy,,,Belarusian,,,"Koptsevichy, BEL",false
156988,Kopys,Kopys,,,Belarusian,,,"Kopys, BEL",false
1562758,Korenevka,Korenevka,,,Belarusian,,,"Korenevka, BEL",false
135072,Korobchitzy,Korobchitzy,,,Belarusian,,,"Korobchitzy, BEL",false
1341601,Kossovo-Polyesskoye,Kossovo-Polyesskoye,,,Belarusian,,,"Kossovo-Polyesskoye, BEL",false
155582,Kostyukovka,Kostyukovka,,,Belarusian,,,"Kostyukovka, BEL",false
1445608,Koydanovo,Koydanovo,,,Belarusian,,,"Koydanovo, BEL",false
148665,Kozlovichi,Kozlovichi,,,Belarusian,,,"Kozlovichi, BEL",false
141923,Krasnaya Gorka,Krasnaya Gorka,,,Belarusian,,,"Krasnaya Gorka, BEL",false
148606080,Krasniy Bereg,Krasniy Bereg,,,Belarusian,,,"Krasniy Bereg, BEL",false
147845,Krasniy bereg-stik,Krasniy bereg-stik,,,Belarusian,,,"Krasniy bereg-stik, BEL",false
1476602,Krasniy Brod,Krasniy Brod,,,Belarusian,,,"Krasniy Brod, BEL",false
1412709,Krasnoye-Znamya,Krasnoye-Znamya,,,Belarusian,,,"Krasnoye-Znamya, BEL",false
1650275,Krayevo,Krayevo,,,Belarusian,,,"Krayevo, BEL",false
1582709,Krichev I,Krichev I,,,Belarusian,,,"Krichev I, BEL",false
1588270,Krichev II,Krichev II,,,Belarusian,,,"Krichev II, BEL",false
156983,Krugovetz,Krugovetz,,,Belarusian,,,"Krugovetz, BEL",false
16460803,Krulevshchyzna,Krulevshchyzna,,,Belarusian,,,"Krulevshchyzna, BEL",false
1417607,Krupky,Krupky,,,Belarusian,,,"Krupky, BEL",false
165735,Krynki,Krynki,,,Belarusian,,,"Krynki, BEL",false
1435678,Kryzhovka (p.p.),Kryzhovka (p.p.),,,Belarusian,,,"Kryzhovka (p.p.), BEL",false
165387,Ksty,Ksty,,,Belarusian,,,"Ksty, BEL",false
138719,Kuchkuni,Kuchkuni,,,Belarusian,,,"Kuchkuni, BEL",false
165133,Kulgai,Kulgai,,,Belarusian,,,"Kulgai, BEL",false
163617,Kurenets,Kurenets,,,Belarusian,,,"Kurenets, BEL",false
151944,Lahva,Lahva,,,Belarusian,,,"Lahva, BEL",false
1462771,Lapychy,Lapychy,,,Belarusian,,,"Lapychy, BEL",false
155413,Lazurnaya,Lazurnaya,,,Belarusian,,,"Lazurnaya, BEL",false
1681608,Lepel,Lepel,,,Belarusian,,,"Lepel, BEL",false
1344602,Lesnaya,Lesnaya,,,Belarusian,,,"Lesnaya, BEL",false
13435278,Lesnaya-Styk,Lesnaya-Styk,,,Belarusian,,,"Lesnaya-Styk, BEL",false
1376608,Lida,Lida,,,Belarusian,,,"Lida, BEL",false
165781,Liozno,Liozno,,,Belarusian,,,"Liozno, BEL",false
138579,Lipa,Lipa,,,Belarusian,,,"Lipa, BEL",false
1562746,Lisichky,Lisichky,,,Belarusian,,,"Lisichky, BEL",false
154436,Liskey,Liskey,,,Belarusian,,,"Liskey, BEL",false
134765,Lososno,Lososno,,,Belarusian,,,"Lososno, BEL",false
160322,Losvyda,Losvyda,,,Belarusian,,,"Losvyda, BEL",false
156543,Lotva,Lotva,,,Belarusian,,,"Lotva, BEL",false
13354335,Lovcha,Lovcha,,,Belarusian,,,"Lovcha, BEL",false
1669160,Lovsha,Lovsha,,,Belarusian,,,"Lovsha, BEL",false
165769,Luchesa,Luchesa,,,Belarusian,,,"Luchesa, BEL",false
1566011,Ludchitzy,Ludchitzy,,,Belarusian,,,"Ludchitzy, BEL",false
155818,Lukskoe,Lukskoe,,,Belarusian,,,"Lukskoe, BEL",false
139707,Luninec stik,Luninec stik,,,Belarusian,,,"Luninec stik, BEL",false
1394606,Lunynetz,Lunynetz,,,Belarusian,,,"Lunynetz, BEL",false
1577605,Lupolovo,Lupolovo,,,Belarusian,,,"Lupolovo, BEL",false
166467,Luzhesno,Luzhesno,,,Belarusian,,,"Luzhesno, BEL",false
1399604,Lyahovichy,Lyahovichy,,,Belarusian,,,"Lyahovichy, BEL",false
164516,Lyntupy,Lyntupy,,,Belarusian,,,"Lyntupy, BEL",false
1352704,Lyshchytzy,Lyshchytzy,,,Belarusian,,,"Lyshchytzy, BEL",false
139502,Lyushcha,Lyushcha,,,Belarusian,,,"Lyushcha, BEL",false
1327604,Malaryta,Malaryta,,,Belarusian,,,"Malaryta, BEL",false
167105,Medvedka,Medvedka,,,Belarusian,,,"Medvedka, BEL",false
1556086,Metallurg,Metallurg,,,Belarusian,,,"Metallurg, BEL",false
159583,Micheevichy,Micheevichy,,,Belarusian,,,"Micheevichy, BEL",false
151338,Mihalki,Mihalki,,,Belarusian,,,"Mihalki, BEL",false
14560802,Mihanovichi,Mihanovichi,,,Belarusian,,,"Mihanovichi, BEL",false
1582279,Miheyevichi,Miheyevichi,,,Belarusian,,,"Miheyevichi, BEL",false
1571606,Mikashevichy,Mikashevichy,,,Belarusian,,,"Mikashevichy, BEL",false
137612,Minoyti,Minoyti,,,Belarusian,,,"Minoyti, BEL",false
1467160,Minsk-Pasazhirskiy (Passenger),Minsk-Pasazhirskiy (Passenger),,,Belarusian,,,"Minsk-Pasazhirskiy (Passenger), BEL",false
1461602,Minsk-Severniy (Northern),Minsk-Severniy (Northern),,,Belarusian,,,"Minsk-Severniy (Northern), BEL",false
14660809,Minsk-Sortirovochniy,Minsk-Sortirovochniy,,,Belarusian,,,"Minsk-Sortirovochniy, BEL",false
1463604,Minsk-Vostochniy (Eastern),Minsk-Vostochniy (Eastern),,,Belarusian,,,"Minsk-Vostochniy (Eastern), BEL",false
146587,Minsk-Yuzhniy (Southern),Minsk-Yuzhniy (Southern),,,Belarusian,,,"Minsk-Yuzhniy (Southern), BEL",false
164769,Miory,Miory,,,Belarusian,,,"Miory, BEL",false
146927,Miradino,Miradino,,,Belarusian,,,"Miradino, BEL",false
1383514,Mitskevichi,Mitskevichi,,,Belarusian,,,"Mitskevichi, BEL",false
1566809,Mohyliv I,Mohyliv I,,,Belarusian,,,"Mohyliv I, BEL",false
156505,Mohyliv II,Mohyliv II,,,Belarusian,,,"Mohyliv II, BEL",false
156613,Mohyliv III,Mohyliv III,,,Belarusian,,,"Mohyliv III, BEL",false
16279808,Molodechno,Molodechno,,,Belarusian,,,"Molodechno, BEL",false
138405,Mordychi,Mordychi,,,Belarusian,,,"Mordychi, BEL",false
1542952,Mormal,Mormal,,,Belarusian,,,"Mormal, BEL",false
1372703,Mosty,Mosty,,,Belarusian,,,"Mosty, BEL",false
1364601,Motykaly,Motykaly,,,Belarusian,,,"Motykaly, BEL",false
166723,Mozheyevka,Mozheyevka,,,Belarusian,,,"Mozheyevka, BEL",false
1516605,Mozyr,Mozyr,,,Belarusian,,,"Mozyr, BEL",false
151769,Mozyr-Pavnochnyy,Mozyr-Pavnochnyy,,,Belarusian,,,"Mozyr-Pavnochnyy, BEL",false
1536608,Mulyarovka,Mulyarovka,,,Belarusian,,,"Mulyarovka, BEL",false
153719,Myshanka,Myshanka,,,Belarusian,,,"Myshanka, BEL",false
141942,Nartsizovo,Nartsizovo,,,Belarusian,,,"Nartsizovo, BEL",false
144404,Negoreloe,Negoreloe,,,Belarusian,,,"Negoreloe, BEL",false
1446014,Negoreloye-styk,Negoreloye-styk,,,Belarusian,,,"Negoreloye-styk, BEL",false
1486271,Nekrashi,Nekrashi,,,Belarusian,,,"Nekrashi, BEL",false
135765,Nemeyshchyzna,Nemeyshchyzna,,,Belarusian,,,"Nemeyshchyzna, BEL",false
1356460,Nestsyarovichy,Nestsyarovichy,,,Belarusian,,,"Nestsyarovichy, BEL",false
1571803,Nesyeta,Nesyeta,,,Belarusian,,,"Nesyeta, BEL",false
155837,Noviye Luki,Noviye Luki,,,Belarusian,,,"Noviye Luki, BEL",false
1567608,Novobelitskaya,Novobelitskaya,,,Belarusian,,,"Novobelitskaya, BEL",false
148617,Novodvortsy,Novodvortsy,,,Belarusian,,,"Novodvortsy, BEL",false
168409,Novolukoml,Novolukoml,,,Belarusian,,,"Novolukoml, BEL",false
1655604,Novopolotsk,Novopolotsk,,,Belarusian,,,"Novopolotsk, BEL",false
141568,Novosady,Novosady,,,Belarusian,,,"Novosady, BEL",false
1382706,Novoyelnya,Novoyelnya,,,Belarusian,,,"Novoyelnya, BEL",false
1368121,Nyeman,Nyeman,,,Belarusian,,,"Nyeman, BEL",false
156929,O.p. Aleksandriya,O.p. Aleksandriya,,,Belarusian,,,"O.p. Aleksandriya, BEL",false
1611609,Obol,Obol,,,Belarusian,,,"Obol, BEL",false
1427476,Olehnovichi,Olehnovichi,,,Belarusian,,,"Olehnovichi, BEL",false
1427409,Olehnovichy,Olehnovichy,,,Belarusian,,,"Olehnovichy, BEL",false
1576279,Olhovka,Olhovka,,,Belarusian,,,"Olhovka, BEL",false
144876,OP Aseyevka,OP Aseyevka,,,Belarusian,,,"OP Aseyevka, BEL",false
1633516,OP Beloselskiy,OP Beloselskiy,,,Belarusian,,,"OP Beloselskiy, BEL",false
1414160,OP Berezina,OP Berezina,,,Belarusian,,,"OP Berezina, BEL",false
137256,OP Bobry,OP Bobry,,,Belarusian,,,"OP Bobry, BEL",false
1376063,OP Detkovichi,OP Detkovichi,,,Belarusian,,,"OP Detkovichi, BEL",false
1387160,OP Dvorec,OP Dvorec,,,Belarusian,,,"OP Dvorec, BEL",false
146842,OP Gay,OP Gay,,,Belarusian,,,"OP Gay, BEL",false
146613,OP Institut Kul'tury,OP Institut Kul'tury,,,Belarusian,,,"OP Institut Kul'tury, BEL",false
1636071,OP Kamenka,OP Kamenka,,,Belarusian,,,"OP Kamenka, BEL",false
130742,OP Koshelevo,OP Koshelevo,,,Belarusian,,,"OP Koshelevo, BEL",false
138536,OP Kroshin,OP Kroshin,,,Belarusian,,,"OP Kroshin, BEL",false
1372718,OP Kulshichi,OP Kulshichi,,,Belarusian,,,"OP Kulshichi, BEL",false
1375293,OP Kurgan,OP Kurgan,,,Belarusian,,,"OP Kurgan, BEL",false
134924,OP Losevo,OP Losevo,,,Belarusian,,,"OP Losevo, BEL",false
160746,OP Mehovoe,OP Mehovoe,,,Belarusian,,,"OP Mehovoe, BEL",false
130346,OP Mitki,OP Mitki,,,Belarusian,,,"OP Mitki, BEL",false
1633270,OP Molodezhnyy,OP Molodezhnyy,,,Belarusian,,,"OP Molodezhnyy, BEL",false
139552,OP Molodezhnyy,OP Molodezhnyy,,,Belarusian,,,"OP Molodezhnyy, BEL",false
138615,OP Osipovshchina,OP Osipovshchina,,,Belarusian,,,"OP Osipovshchina, BEL",false
1312764,OP Prilutchina,OP Prilutchina,,,Belarusian,,,"OP Prilutchina, BEL",false
134239,OP Rechitsa,OP Rechitsa,,,Belarusian,,,"OP Rechitsa, BEL",false
167670,OP Savchenki,OP Savchenki,,,Belarusian,,,"OP Savchenki, BEL",false
146032,OP Stolichniy,OP Stolichniy,,,Belarusian,,,"OP Stolichniy, BEL",false
141919,OP Trotzilovo,OP Trotzilovo,,,Belarusian,,,"OP Trotzilovo, BEL",false
164431,OP Veretei,OP Veretei,,,Belarusian,,,"OP Veretei, BEL",false
1335452,OP Vul'ka-Luninetskaya,OP Vul'ka-Luninetskaya,,,Belarusian,,,"OP Vul'ka-Luninetskaya, BEL",false
138418,OP Zamoshe,OP Zamoshe,,,Belarusian,,,"OP Zamoshe, BEL",false
1412713,OP Zhodino-Yuzhnoye,OP Zhodino-Yuzhnoye,,,Belarusian,,,"OP Zhodino-Yuzhnoye, BEL",false
1335607,Oranchytzy,Oranchytzy,,,Belarusian,,,"Oranchytzy, BEL",false
166808,Orsha-Severnaya (Northern),Orsha-Severnaya (Northern),,,Belarusian,,,"Orsha-Severnaya (Northern), BEL",false
1664603,Orsha-Tsentralnaya,Orsha-Tsentralnaya,,,Belarusian,,,"Orsha-Tsentralnaya, BEL",false
1667604,Orsha-Vostochnaya (Eastern),Orsha-Vostochnaya (Eastern),,,Belarusian,,,"Orsha-Vostochnaya (Eastern), BEL",false
1665807,Orsha-Zapadnaya (Western),Orsha-Zapadnaya (Western),,,Belarusian,,,"Orsha-Zapadnaya (Western), BEL",false
163104,Oshmyany,Oshmyany,,,Belarusian,,,"Oshmyany, BEL",false
169887,Osinovka,Osinovka,,,Belarusian,,,"Osinovka, BEL",false
1691608,Osinovka (exp.),Osinovka (exp.),,,Belarusian,,,"Osinovka (exp.), BEL",false
146414,Osipovichi II,Osipovichi II,,,Belarusian,,,"Osipovichi II, BEL",false
1464607,Osipovichy I,Osipovichy I,,,Belarusian,,,"Osipovichy I, BEL",false
1591278,Osmolovichi,Osmolovichi,,,Belarusian,,,"Osmolovichi, BEL",false
1581160,Osovetz,Osovetz,,,Belarusian,,,"Osovetz, BEL",false
154143,Ostankovichi,Ostankovichi,,,Belarusian,,,"Ostankovichi, BEL",false
1496018,Otochka,Otochka,,,Belarusian,,,"Otochka, BEL",false
146719,Ozerishche,Ozerishche,,,Belarusian,,,"Ozerishche, BEL",false
1356925,Ozernitsa,Ozernitsa,,,Belarusian,,,"Ozernitsa, BEL",false
163983,Parafyanov,Parafyanov,,,Belarusian,,,"Parafyanov, BEL",false
163898,Parafyanov-stik,Parafyanov-stik,,,Belarusian,,,"Parafyanov-stik, BEL",false
163937,Parafyanov-Styk,Parafyanov-Styk,,,Belarusian,,,"Parafyanov-Styk, BEL",false
13346060,Parohonsk,Parohonsk,,,Belarusian,,,"Parohonsk, BEL",false
149637,Paseka,Paseka,,,Belarusian,,,"Paseka, BEL",false
137716,Petyuny,Petyuny,,,Belarusian,,,"Petyuny, BEL",false
151862,Phov,Phov,,,Belarusian,,,"Phov, BEL",false
153981,Phov (exp.),Phov (exp.),,,Belarusian,,,"Phov (exp.), BEL",false
13352702,Pinsk,Pinsk,,,Belarusian,,,"Pinsk, BEL",false
16560606,Podsvilye,Podsvilye,,,Belarusian,,,"Podsvilye, BEL",false
1585608,Pogodino,Pogodino,,,Belarusian,,,"Pogodino, BEL",false
138558,Pogoreltzy,Pogoreltzy,,,Belarusian,,,"Pogoreltzy, BEL",false
16277603,Polochany,Polochany,,,Belarusian,,,"Polochany, BEL",false
1371601,Polonka,Polonka,,,Belarusian,,,"Polonka, BEL",false
161255,Polota,Polota,,,Belarusian,,,"Polota, BEL",false
1613606,Polotsk,Polotsk,,,Belarusian,,,"Polotsk, BEL",false
161236,Polotsk park Gromy,Polotsk park Gromy,,,Belarusian,,,"Polotsk park Gromy, BEL",false
144635,Pomyslishche,Pomyslishche,,,Belarusian,,,"Pomyslishche, BEL",false
134972,Porechye,Porechye,,,Belarusian,,,"Porechye, BEL",false
1303512,Post Muhavetz,Post Muhavetz,,,Belarusian,,,"Post Muhavetz, BEL",false
138576,Post № 1,Post № 1,,,Belarusian,,,"Post № 1, BEL",false
166742,Post №1,Post №1,,,Belarusian,,,"Post №1, BEL",false
16435604,Postavy,Postavy,,,Belarusian,,,"Postavy, BEL",false
1486460,Povstyn,Povstyn,,,Belarusian,,,"Povstyn, BEL",false
1612460,Pozdnyakovo,Pozdnyakovo,,,Belarusian,,,"Pozdnyakovo, BEL",false
1594604,Predzavodskaya,Predzavodskaya,,,Belarusian,,,"Predzavodskaya, BEL",false
165989,Pridvinskaya,Pridvinskaya,,,Belarusian,,,"Pridvinskaya, BEL",false
135799,Prigorodniy,Prigorodniy,,,Belarusian,,,"Prigorodniy, BEL",false
139711,Pripyat,Pripyat,,,Belarusian,,,"Pripyat, BEL",false
1416803,Priyamino,Priyamino,,,Belarusian,,,"Priyamino, BEL",false
156914,Prokshina,Prokshina,,,Belarusian,,,"Prokshina, BEL",false
160727,Prudok,Prudok,,,Belarusian,,,"Prudok, BEL",false
1607608,Prudok,Prudok,,,Belarusian,,,"Prudok, BEL",false
163547,Prudy,Prudy,,,Belarusian,,,"Prudy, BEL",false
154872,Prybor,Prybor,,,Belarusian,,,"Prybor, BEL",false
153761,Ptich,Ptich,,,Belarusian,,,"Ptich, BEL",false
1454607,Puhovichy,Puhovichy,,,Belarusian,,,"Puhovichy, BEL",false
1445351,Pyatigorye,Pyatigorye,,,Belarusian,,,"Pyatigorye, BEL",false
1472705,Rabkor,Rabkor,,,Belarusian,,,"Rabkor, BEL",false
143505,Radashkovichy,Radashkovichy,,,Belarusian,,,"Radashkovichy, BEL",false
1474602,Ratmirovichy,Ratmirovichy,,,Belarusian,,,"Ratmirovichy, BEL",false
1435632,Ratomka,Ratomka,,,Belarusian,,,"Ratomka, BEL",false
1548608,Rechitsa,Rechitsa,,,Belarusian,,,"Rechitsa, BEL",false
157982,Resta,Resta,,,Belarusian,,,"Resta, BEL",false
157936,Resta,Resta,,,Belarusian,,,"Resta, BEL",false
1398608,Reytanov,Reytanov,,,Belarusian,,,"Reytanov, BEL",false
155987,Rogachev,Rogachev,,,Belarusian,,,"Rogachev, BEL",false
155938,Rogachev-stik,Rogachev-stik,,,Belarusian,,,"Rogachev-stik, BEL",false
1627711,Ropnyanskaya,Ropnyanskaya,,,Belarusian,,,"Ropnyanskaya, BEL",false
137307,Ros,Ros,,,Belarusian,,,"Ros, BEL",false
160712,Roslyaki,Roslyaki,,,Belarusian,,,"Roslyaki, BEL",false
1374608,Rozhanka,Rozhanka,,,Belarusian,,,"Rozhanka, BEL",false
1356275,Rudavka,Rudavka,,,Belarusian,,,"Rudavka, BEL",false
14535603,Rudensk,Rudensk,,,Belarusian,,,"Rudensk, BEL",false
1587608,Rumino,Rumino,,,Belarusian,,,"Rumino, BEL",false
138916,Rusino,Rusino,,,Belarusian,,,"Rusino, BEL",false
1352751,Rybnitsa,Rybnitsa,,,Belarusian,,,"Rybnitsa, BEL",false
156782,Ryzhkovichi,Ryzhkovichi,,,Belarusian,,,"Ryzhkovichi, BEL",false
1356271,Saky,Saky,,,Belarusian,,,"Saky, BEL",false
155112,Saltanovka,Saltanovka,,,Belarusian,,,"Saltanovka, BEL",false
154815,Senozavod,Senozavod,,,Belarusian,,,"Senozavod, BEL",false
1452701,Shabany,Shabany,,,Belarusian,,,"Shabany, BEL",false
165716,Shahi,Shahi,,,Belarusian,,,"Shahi, BEL",false
1646802,Sharkovshchyzna,Sharkovshchyzna,,,Belarusian,,,"Sharkovshchyzna, BEL",false
1411605,Shemetovo,Shemetovo,,,Belarusian,,,"Shemetovo, BEL",false
158905,Shesterovka,Shesterovka,,,Belarusian,,,"Shesterovka, BEL",false
1586604,Shesterovka (exp.),Shesterovka (exp.),,,Belarusian,,,"Shesterovka (exp.), BEL",false
156806,Shklov,Shklov,,,Belarusian,,,"Shklov, BEL",false
166985,Shumilino,Shumilino,,,Belarusian,,,"Shumilino, BEL",false
1646018,Shypy,Shypy,,,Belarusian,,,"Shypy, BEL",false
135405,Skidel,Skidel,,,Belarusian,,,"Skidel, BEL",false
1636015,Skrestiny,Skrestiny,,,Belarusian,,,"Skrestiny, BEL",false
137576,Skribovtzy,Skribovtzy,,,Belarusian,,,"Skribovtzy, BEL",false
151138,Slavechna,Slavechna,,,Belarusian,,,"Slavechna, BEL",false
141938,Slavnoye,Slavnoye,,,Belarusian,,,"Slavnoye, BEL",false
1568160,Slobodka,Slobodka,,,Belarusian,,,"Slobodka, BEL",false
1376006,Slonim,Slonim,,,Belarusian,,,"Slonim, BEL",false
15127608,Slovechno (exp.),Slovechno (exp.),,,Belarusian,,,"Slovechno (exp.), BEL",false
151145,Slovechno-stik,Slovechno-stik,,,Belarusian,,,"Slovechno-stik, BEL",false
146602,Slutsk,Slutsk,,,Belarusian,,,"Slutsk, BEL",false
1487606,Slutsk-Styk,Slutsk-Styk,,,Belarusian,,,"Slutsk-Styk, BEL",false
1416081,Smolevichy,Smolevichy,,,Belarusian,,,"Smolevichy, BEL",false
168697,Smolyany,Smolyany,,,Belarusian,,,"Smolyany, BEL",false
1633601,Smorgon,Smorgon,,,Belarusian,,,"Smorgon, BEL",false
148227,Soligorsk,Soligorsk,,,Belarusian,,,"Soligorsk, BEL",false
1632708,Soly,Soly,,,Belarusian,,,"Soly, BEL",false
161271,Sosnitsa,Sosnitsa,,,Belarusian,,,"Sosnitsa, BEL",false
155714,Sozh,Sozh,,,Belarusian,,,"Sozh, BEL",false
144512,Stankovo,Stankovo,,,Belarusian,,,"Stankovo, BEL",false
1491607,Stariye Dorogy,Stariye Dorogy,,,Belarusian,,,"Stariye Dorogy, BEL",false
155911,Staroselskiy,Staroselskiy,,,Belarusian,,,"Staroselskiy, BEL",false
166646,Staroye Selo,Staroye Selo,,,Belarusian,,,"Staroye Selo, BEL",false
1533529,Starushky,Starushky,,,Belarusian,,,"Starushky, BEL",false
166761,Stayky,Stayky,,,Belarusian,,,"Stayky, BEL",false
1464603,Stepyanka,Stepyanka,,,Belarusian,,,"Stepyanka, BEL",false
1387604,Stolbtzy,Stolbtzy,,,Belarusian,,,"Stolbtzy, BEL",false
155805,Sverkovo,Sverkovo,,,Belarusian,,,"Sverkovo, BEL",false
156624,Svetach (rzd.),Svetach (rzd.),,,Belarusian,,,"Svetach (rzd.), BEL",false
154709,Svetlogorsk-na-Berezinye,Svetlogorsk-na-Berezinye,,,Belarusian,,,"Svetlogorsk-na-Berezinye, BEL",false
135602,Svislach,Svislach,,,Belarusian,,,"Svislach, BEL",false
1357606,Svislаch (exp.),Svislаch (exp.),,,Belarusian,,,"Svislаch (exp.), BEL",false
161819,Svolno,Svolno,,,Belarusian,,,"Svolno, BEL",false
157086,Sytnitsa,Sytnitsa,,,Belarusian,,,"Sytnitsa, BEL",false
145454,Talka,Talka,,,Belarusian,,,"Talka, BEL",false
146715,Tatarka,Tatarka,,,Belarusian,,,"Tatarka, BEL",false
147855,Telusha,Telusha,,,Belarusian,,,"Telusha, BEL",false
147807,Telusha,Telusha,,,Belarusian,,,"Telusha, BEL",false
1507606,Terehovka,Terehovka,,,Belarusian,,,"Terehovka, BEL",false
1568605,Terehovka (exp.),Terehovka (exp.),,,Belarusian,,,"Terehovka (exp.), BEL",false
158381,Teryuha,Teryuha,,,Belarusian,,,"Teryuha, BEL",false
1516083,Teryuha (exp.),Teryuha (exp.),,,Belarusian,,,"Teryuha (exp.), BEL",false
1351245,Tevli,Tevli,,,Belarusian,,,"Tevli, BEL",false
139105,Timkovichy,Timkovichy,,,Belarusian,,,"Timkovichy, BEL",false
147004,Tolochyn,Tolochyn,,,Belarusian,,,"Tolochyn, BEL",false
156638,Toshchytsa,Toshchytsa,,,Belarusian,,,"Toshchytsa, BEL",false
140418,Tovarniy Dvor,Tovarniy Dvor,,,Belarusian,,,"Tovarniy Dvor, BEL",false
1335005,Trudovaya,Trudovaya,,,Belarusian,,,"Trudovaya, BEL",false
1549604,Tsentrolyt,Tsentrolyt,,,Belarusian,,,"Tsentrolyt, BEL",false
158451,Tyomniy Lyes,Tyomniy Lyes,,,Belarusian,,,"Tyomniy Lyes, BEL",false
149136,Ulyanovka,Ulyanovka,,,Belarusian,,,"Ulyanovka, BEL",false
14960803,Uryechye,Uryechye,,,Belarusian,,,"Uryechye, BEL",false
14275605,Usha,Usha,,,Belarusian,,,"Usha, BEL",false
15535605,Uza,Uza,,,Belarusian,,,"Uza, BEL",false
1544606,Vasilyevichi,Vasilyevichi,,,Belarusian,,,"Vasilyevichi, BEL",false
1367609,Vawkavysk,Vawkavysk,,,Belarusian,,,"Vawkavysk, BEL",false
136713,Vawkavysk-Prigorodniy,Vawkavysk-Prigorodniy,,,Belarusian,,,"Vawkavysk-Prigorodniy, BEL",false
157425,Vendryzh,Vendryzh,,,Belarusian,,,"Vendryzh, BEL",false
131724,Verba,Verba,,,Belarusian,,,"Verba, BEL",false
1581606,Veremeyki,Veremeyki,,,Belarusian,,,"Veremeyki, BEL",false
146147,Vereytzy,Vereytzy,,,Belarusian,,,"Vereytzy, BEL",false
146096,Vereytzy-Styk,Vereytzy-Styk,,,Belarusian,,,"Vereytzy-Styk, BEL",false
1618604,Verhnedvinsk,Verhnedvinsk,,,Belarusian,,,"Verhnedvinsk, BEL",false
149622,Verhutino,Verhutino,,,Belarusian,,,"Verhutino, BEL",false
139302,Vidibor,Vidibor,,,Belarusian,,,"Vidibor, BEL",false
163602,Vileyka,Vileyka,,,Belarusian,,,"Vileyka, BEL",false
155642,Virskij (op),Virskij (op),,,Belarusian,,,"Virskij (op), BEL",false
166609,Vitba,Vitba,,,Belarusian,,,"Vitba, BEL",false
1660802,Vitebsk,Vitebsk,,,Belarusian,,,"Vitebsk, BEL",false
1324607,Vlodava,Vlodava,,,Belarusian,,,"Vlodava, BEL",false
163922,Volodki,Volodki,,,Belarusian,,,"Volodki, BEL",false
159113,Voloskovnya,Voloskovnya,,,Belarusian,,,"Voloskovnya, BEL",false
1627687,Volozhyn,Volozhyn,,,Belarusian,,,"Volozhyn, BEL",false
1572807,Vonichy,Vonichy,,,Belarusian,,,"Vonichy, BEL",false
137816,Voronovo,Voronovo,,,Belarusian,,,"Voronovo, BEL",false
1644608,Voropaevo,Voropaevo,,,Belarusian,,,"Voropaevo, BEL",false
165720,Vydreya,Vydreya,,,Belarusian,,,"Vydreya, BEL",false
1317605,Vysoko-Litovsk,Vysoko-Litovsk,,,Belarusian,,,"Vysoko-Litovsk, BEL",false
1318609,Vysoko-Litovsk (exp.),Vysoko-Litovsk (exp.),,,Belarusian,,,"Vysoko-Litovsk (exp.), BEL",false
154834,Yakymovka,Yakymovka,,,Belarusian,,,"Yakymovka, BEL",false
